7.75194e-3 7.75194e-3 2.19499e-3 2.19499e-3
7.75194e-3 1.55039e-2 2.84257e-3 2.84257e-3
7.75194e-3 2.32558e-2 3.51934e-3 3.51934e-3
7.75194e-3 3.10078e-2 3.96861e-3 3.96861e-3
7.75194e-3 3.87597e-2 3.89902e-3 3.89902e-3
7.75194e-3 4.65116e-2 3.05993e-3 3.05993e-3
7.75194e-3 5.42636e-2 1.25675e-3 1.25675e-3
7.75194e-3 6.20155e-2 -1.65345e-3 -1.65345e-3
7.75194e-3 6.97674e-2 -5.77141e-3 -5.77141e-3
7.75194e-3 7.75194e-2 -1.11652e-2 -1.11652e-2
7.75194e-3 8.52713e-2 -1.78781e-2 -1.78781e-2
7.75194e-3 9.30233e-2 -2.59354e-2 -2.59354e-2
7.75194e-3 1.00775e-1 -3.53487e-2 -3.53487e-2
7.75194e-3 1.08527e-1 -4.61197e-2 -4.61197e-2
7.75194e-3 1.16279e-1 -5.82431e-2 -5.82431e-2
7.75194e-3 1.24031e-1 -7.17081e-2 -7.17081e-2
7.75194e-3 1.31783e-1 -8.65005e-2 -8.65005e-2
7.75194e-3 1.39535e-1 -1.02603e-1 -1.02603e-1
7.75194e-3 1.47287e-1 -1.19996e-1 -1.19996e-1
7.75194e-3 1.55039e-1 -1.3866e-1 -1.3866e-1
7.75194e-3 1.62791e-1 -1.58572e-1 -1.58572e-1
7.75194e-3 1.70543e-1 -1.7971e-1 -1.7971e-1
7.75194e-3 1.78295e-1 -2.0205e-1 -2.0205e-1
7.75194e-3 1.86047e-1 -2.25569e-1 -2.25569e-1
7.75194e-3 1.93798e-1 -2.50242e-1 -2.50242e-1
7.75194e-3 2.0155e-1 -2.76043e-1 -2.76043e-1
7.75194e-3 2.09302e-1 -3.02946e-1 -3.02946e-1
7.75194e-3 2.17054e-1 -3.30927e-1 -3.30927e-1
7.75194e-3 2.24806e-1 -3.59956e-1 -3.59956e-1
7.75194e-3 2.32558e-1 -3.90008e-1 -3.90008e-1
7.75194e-3 2.4031e-1 -4.21052e-1 -4.21052e-1
7.75194e-3 2.48062e-1 -4.5306e-1 -4.5306e-1
7.75194e-3 2.55814e-1 -4.86001e-1 -4.86001e-1
7.75194e-3 2.63566e-1 -5.19845e-1 -5.19845e-1
7.75194e-3 2.71318e-1 -5.54559e-1 -5.54559e-1
